id;name;balans_id;service_id;street_id
38854;Радистів 49 вул.;11;183;3
38896;Радистів 50 вул.;11;183;3
40420;Радистів 51 вул.;11;183;3
39111;Радистів 53 вул.;11;183;3
220064;Радистів 54 вул.;11;;3
38855;Радистів 55 вул.;11;183;3
39120;Радистів 56 вул.;11;183;3
39110;Радистів 57 вул.;11;183;3
40438;Радистів 58 вул.;11;183;3
40419;Радистів 59 вул.;11;183;3
40437;Радистів 60 вул.;11;183;3
38895;Радистів 62 вул.;11;183;3
38859;Радистів 63 вул.;11;183;3
39156;Радистів 64 вул.;11;183;3
38860;Радистів 65 вул.;11;183;3
40539;Радистів 66 вул.;11;183;3
38861;Радистів 67 вул.;11;183;3
38885;Радистів 69 вул.;11;183;3
39103;Радистів 71 вул.;11;183;3
220041;Радистів 73 вул.;11;93;3
39886;Радунська 1/10 вул.;11;192;229
39948;Радунська 11 вул.;11;192;229
39881;Радунська 11-а вул.;11;192;229
131275;Радунська 14 вул.;11;189;229
36691;Радунська 16 вул.;11;189;229
220020;Радунська 18 вул.;11;57;229
36947;Радунська 18-а вул.;11;189;229
40644;Радунська 2/18 вул.;11;189;229
41146;Радунська 22/9 вул.;11;189;229
39887;Радунська 3 вул.;11;192;229
36943;Радунська 3-а вул.;11;192;229
130871;Радунська 38 вул.;11;189;229
41133;Радунська 44 вул.;11;192;229
39955;Радунська 46 вул.;11;192;229
41131;Радунська 46-б вул.;11;192;229
36697;Радунська 5 вул.;11;192;229
38352;Радунська 5-б вул.;11;192;229
39888;Радунська 7 вул.;11;192;229
40643;Радунська 8/13 вул.;11;189;229
39949;Радунська 9 вул.;11;192;229
39883;Радунська 9-а вул.;11;192;229
39882;Радунська 9-б вул.;11;192;229
51238;Радченка Петра 14 вул.;106;140;119
140161;Радченка Петра 21а вул.;106;140;119
140162;Радченка Петра 25 вул.;106;140;119
55881;Радченка Петра 6 вул.;106;140;119
55955;Радченка Петра 8 вул.;106;140;119
126098;Раєвського Миколи 25 вул.;103;109;371
126026;Раєвського Миколи 28 вул.;103;109;371
126085;Раєвського Миколи 34 вул.;103;109;371
140046;Райгородська 8 вул.;102;184;23
34344;Райдужна 1 вул.;7;204;241
28904;Райдужна 10 вул.;7;204;241
28191;Райдужна 11 вул.;7;204;241
34037;Райдужна 11а вул.;7;204;241
230051;Райдужна 13 вул.;7;8;241
230056;Райдужна 13А вул.;7;8;241
230055;Райдужна 13б вул.;78;8;241
29357;Райдужна 13в вул.;7;204;241
33539;Райдужна 14 вул.;7;204;241
33496;Райдужна 16 вул.;7;204;241
27917;Райдужна 19 вул.;7;204;241
27945;Райдужна 2 вул.;7;204;241
29363;Райдужна 21 вул.;7;204;241
28047;Райдужна 21а вул.;7;204;241
33495;Райдужна 22 вул.;7;204;241
230052;Райдужна 23 вул.;7;8;241
230053;Райдужна 25 вул.;7;8;241
230054;Райдужна 27 вул.;78;8;241
28009;Райдужна 29 вул.;7;204;241
27810;Райдужна 2а вул.;7;204;241
27480;Райдужна 2б вул.;7;204;241
34388;Райдужна 33 вул.;7;204;241
33283;Райдужна 39 вул.;7;204;241
27909;Райдужна 3а вул.;7;204;241
28270;Райдужна 3б вул.;7;204;241
27819;Райдужна 4 вул.;7;204;241
33282;Райдужна 41 вул.;7;204;241
34385;Райдужна 43 вул.;7;204;241
28172;Райдужна 4а вул.;7;204;241
33248;Райдужна 5 вул.;7;204;241
28117;Райдужна 55 вул.;7;204;241
29840;Райдужна 57 вул.;7;204;241
28139;Райдужна 59 вул.;134;204;241
28126;Райдужна 61 вул.;7;204;241
230031;Райдужна 67 вул.;7;10;241
28072;Райдужна 69 вул.;7;204;241
27830;Райдужна 9 вул.;7;204;241
44156;Райніса Яна 3 вул.;106;143;760
45263;Райніса Яна 4 вул.;106;143;760
44226;Райніса Яна 5 вул.;106;143;760
116821;Ракетна 12 вул.;102;184;574
115184;Ракетна 14 вул.;102;184;574
115689;Ракетна 18 вул.;102;184;574
115701;Ракетна 23 вул.;102;184;574
116839;Ракетна 27 вул.;102;184;574
116828;Ракетна 4 вул.;102;184;574
116865;Ракетна 5 вул.;102;184;574
130044;Раскової Марини/ Сверстюка Євгена 8 вул.;7;194;261
13610;Ревуцького 10/2 вул.;10;73;48
12324;Ревуцького 11-а вул.;10;73;48
12376;Ревуцького 11-в вул.;10;73;48
210054;Ревуцького 13б вул.;10;;48
12484;Ревуцького 17-б вул.;10;73;48
12368;Ревуцького 19/1 вул.;10;73;48
13630;Ревуцького 20 вул.;10;62;48
12386;Ревуцького 21 вул.;10;65;48
12553;Ревуцького 23 вул.;10;65;48
12373;Ревуцького 24/4 вул.;10;62;48
12556;Ревуцького 25 вул.;10;65;48
12420;Ревуцького 27 вул.;126;65;48
22945;Ревуцького 29 вул.;10;65;48
12390;Ревуцького 30/1 вул.;10;62;48
21440;Ревуцького 34 вул.;10;62;48
12388;Ревуцького 34-А вул.;10;62;48
13881;Ревуцького 35 вул.;10;65;48
12428;Ревуцького 36/2 вул.;10;62;48
12306;Ревуцького 4 вул.;10;73;48
12625;Ревуцького 44-Б (2) вул.;10;85;48
21691;Ревуцького 7 вул.;10;73;48
12179;Ревуцького 7-а вул.;10;73;48
12330;Ревуцького 8 вул.;10;73;48
80109;Рейтарська 11 вул.;117;222;441
79102;Рейтарська 13-б вул.;116;11;441
290555;Рейтарська 13А вул.;117;154;441
79091;Рейтарська 13а вул.;117;222;441
290547;Рейтарська 16 вул.;117;154;441
130007;Рейтарська 16 вул.;117;222;441
290548;Рейтарська 17 вул.;117;154;441
79026;Рейтарська 17 вул.;117;222;441
290549;Рейтарська 18 вул.;117;154;441
79065;Рейтарська 18а вул.;117;222;441
290544;Рейтарська 2 вул.;117;154;441
79319;Рейтарська 2 вул.;117;222;441
78901;Рейтарська 20/24 вул.;117;222;441
290550;Рейтарська 21 вул.;117;154;441
78910;Рейтарська 21/13 вул.;117;222;441
290551;Рейтарська 25 вул.;117;154;441
78662;Рейтарська 25 вул.;117;216;441
78449;Рейтарська 28 вул.;117;222;441
290552;Рейтарська 29 вул.;117;154;441
78524;Рейтарська 29 вул.;117;216;441
290553;Рейтарська 30 вул.;117;154;441
78517;Рейтарська 30 вул.;117;222;441
290556;Рейтарська 31/16 вул.;117;154;441
78514;Рейтарська 31/16 вул.;117;216;441
290554;Рейтарська 32 вул.;117;154;441
78504;Рейтарська 32 вул.;117;222;441
78441;Рейтарська 34 вул.;117;222;441
78273;Рейтарська 35 вул.;117;216;441
290557;Рейтарська 35А вул.;117;154;441
78229;Рейтарська 35б вул.;117;216;441
140071;Рейтарська 4 вул.;116;11;441
290545;Рейтарська 5 вул.;117;154;441
79140;Рейтарська 5 вул.;117;222;441
290558;Рейтарська 7А вул.;117;154;441
79133;Рейтарська 7а вул.;117;222;441
80199;Рейтарська 7б вул.;117;222;441
290546;Рейтарська 9 вул.;117;154;441
79126;Рейтарська 9 вул.;117;222;441
74790;Рибалка маршала 3 вул.;117;217;445
290559;Рибалка Маршала 5 вул.;117;152;445
76099;Рибалка маршала 5 вул.;117;217;445
290560;Рибалка Маршала 7/18 вул.;117;152;445
74529;Рибалка маршала 7/18 вул.;117;217;445
125740;Рибальська 10 вул.;103;108;313
126929;Рибальська 11 вул.;103;108;313
126776;Рибальська 13 вул.;103;108;313
125824;Рибальська 3 вул.;103;108;313
125806;Рибальська 7 вул.;103;108;313
125774;Рибальська 8 вул.;13;60;313
290010;Ризька 1 вул.;34;;280
71199;Ризька 14 вул.;117;219;280
70608;Ризька 16 вул.;117;219;280
70596;Ризька 18 вул.;117;219;280
290561;Ризька 6/1 вул.;117;151;280
71499;Ризька 6/1 вул.;117;219;280
71332;Ризька 8 вул.;117;219;280
102774;Рикова комісара/ Курінного Петра 1 вул.;105;124;950
102775;Рикова комісара/ Курінного Петра 3 вул.;105;124;950
99798;Рикова комісара/ Курінного Петра 5 вул.;105;124;950
100105;Рикова комісара/ Курінного Петра 7 вул.;105;124;950
99659;Рикова комісара/ Курінного Петра 9 вул.;105;124;950
270004;Рикова комісара/ Куріного Петра 2 вул.;63;;978
65110;Рилєєва 7/11 вул.;104;221;737
290562;Рильський 3 пров.;117;154;440
79261;Рильський 3 пров.;117;222;440
80333;Рильський 5 пров.;117;222;440
126953;Різницька 11 вул.;103;108;219
125920;Різницька 11-б вул.;103;108;219
125956;Різницька 6 вул.;103;108;219
126954;Різницька 8 вул.;103;108;219
126966;Різницька 9-а вул.;103;108;219
123760;Рогнідинська 1 вул.;103;111;293
123819;Рогнідинська 1/13 вул.;103;111;293
122548;Рогнідинська 2 вул.;103;111;293
123925;Рогнідинська 3 вул.;103;111;293
123932;Рогнідинська 5/14 вул.;103;111;293
32394;Рогозівська 1 вул.;7;201;538
34140;Рогозівська 1а вул.;7;201;538
230022;Рогозівська 4/16 вул.;7;38;538
109710;Родимцева генерала 11 вул.;102;199;173
109772;Родимцева генерала 13 вул.;102;199;173
109707;Родимцева генерала 15А вул.;102;199;173
109822;Родимцева генерала 17 вул.;102;199;173
109773;Родимцева генерала 21 вул.;102;199;173
109840;Родимцева генерала 23 вул.;102;199;173
111810;Родимцева генерала 5 вул.;102;199;173
110429;Родимцева генерала 9 вул.;102;199;173
53539;Роздільна 1 вул.;106;141;626
53605;Роздільна 3 вул.;106;141;626
53658;Роздільна 5 вул.;106;141;626
240132;Рокосовського маршала 10 просп.;1;92;860
240133;Рокосовського маршала 3-Б просп.;1;92;860
240134;Рокосовського маршала 3-В просп.;1;92;860
240135;Рокосовського маршала 4-В просп.;1;92;860
82944;Рокоссовського маршала 10 просп.;1;167;804
83001;Рокоссовського маршала 10А просп.;1;167;804
83018;Рокоссовського маршала 2 просп.;1;167;804
82946;Рокоссовського маршала 2Б просп.;1;167;804
84102;Рокоссовського маршала 3 просп.;1;167;804
84092;Рокоссовського маршала 3А просп.;1;167;804
82815;Рокоссовського маршала 3Б просп.;1;167;804
82287;Рокоссовського маршала 3В просп.;1;167;804
82871;Рокоссовського маршала 4 просп.;1;167;804
82923;Рокоссовського маршала 4А просп.;1;167;804
84188;Рокоссовського маршала 6 просп.;1;167;804
83313;Рокоссовського маршала 6Б просп.;1;167;804
83026;Рокоссовського маршала 7 просп.;1;167;804
140045;Рокоссовського маршала 8А просп.;1;167;804
96565;Роллана Ромена 11 бульв.;105;123;339
270020;Роллана Ромена 11а бульв.;105;238;339
270130;Роллана Ромена 13 бульв.;135;;339
96219;Роллана Ромена 13 бульв.;105;123;339
95904;Роллана Ромена 13а бульв.;105;123;339
102730;Роллана Ромена 13б бульв.;105;123;339
270131;Роллана Ромена 13В бульв.;135;;339
103079;Роллана Ромена 13в бульв.;105;123;339
95650;Роллана Ромена 13г бульв.;105;123;339
97585;Роллана Ромена 2 бульв.;105;123;339
97264;Роллана Ромена 3 бульв.;105;123;339
270129;Роллана Ромена 4 бульв.;135;;339
98812;Роллана Ромена 4 бульв.;105;123;339
99405;Роллана Ромена 4а бульв.;105;123;339
99207;Роллана Ромена 4г бульв.;105;123;339
98156;Роллана Ромена 5/8 бульв.;105;123;339
98668;Роллана Ромена 6/10 бульв.;105;123;339
96533;Роллана Ромена 7а бульв.;105;123;339
98093;Роллана Ромена 7б бульв.;105;123;339
97837;Роллана Ромена 9 бульв.;105;123;339
210055;Російська 1 вул.;10;;122
12614;Російська 11 вул.;10;209;122
12462;Російська 13 вул.;10;209;122
14034;Російська 19 вул.;10;209;122
210056;Російська 31 вул.;10;;122
12911;Російська 31 гурт. вул.;10;210;122
14334;Російська 31Б вул.;10;210;122
12807;Російська 33 вул.;10;210;122
210057;Російська 35 вул.;10;;122
14518;Російська 35 вул.;10;208;122
14624;Російська 39/14 вул.;10;208;122
14171;Російська 42/15 вул.;10;208;122
14182;Російська 44 вул.;10;208;122
210058;Російська 47 вул.;10;;122
15400;Російська 47 вул.;10;208;122
210059;Російська 50 вул.;10;;122
210060;Російська 50 вул.;10;;122
12999;Російська 50 вул.;10;208;122
210063;Російська 52/16 вул.;10;;122
14416;Російська 52/16 вул.;10;208;122
210061;Російська 56 вул.;10;;122
14531;Російська 56 вул.;10;208;122
14628;Російська 58 а вул.;10;208;122
12869;Російська 58 вул.;10;208;122
210064;Російська 58А вул.;10;;122
210062;Російська 60 вул.;10;;122
14625;Російська 60 вул.;10;208;122
13118;Російська 62 вул.;10;208;122
22236;Російська 64 вул.;10;208;122
210065;Російська 64/16 вул.;10;;122
12929;Російська 64/16 вул.;10;208;122
15075;Російська 72/3 вул.;10;208;122
23290;Російська 74 а вул.;10;208;122
15168;Російська 74 б вул.;10;208;122
13707;Російська 74 вул.;10;208;122
15336;Російська 76/4 вул.;10;208;122
14547;Російська 82 а вул.;10;208;122
14383;Російська 82 вул.;10;208;122
14009;Російська 84 вул.;10;208;122
72047;Руданського  Степана 1-а вул.;117;219;279
72041;Руданського  Степана 1-б вул.;117;219;279
12177;Руденко Лариси 10 вул.;10;85;153
20924;Руденко Лариси 10-А вул.;10;85;153
20925;Руденко Лариси 10-Б вул.;10;85;153
13594;Руденко Лариси 10-Г вул.;10;85;153
12364;Руденко Лариси 13 вул.;10;85;153
12342;Руденко Лариси 15/14 вул.;10;85;153
13607;Руденко Лариси 17 вул.;10;85;153
12340;Руденко Лариси 3-А вул.;10;85;153
12464;Руденко Лариси 3-Б вул.;10;85;153
12358;Руденко Лариси 5 вул.;10;85;153
11812;Руденко Лариси 6 вул.;10;85;153
12336;Руденко Лариси 7 вул.;10;85;153
20923;Руденко Лариси 8 вул.;10;85;153
13725;Руднєва/ Качуровського Ігоря 1 а пров.;10;208;942
210098;Руднєва/ Качуровського Ігоря 1 пров.;10;;942
13663;Руднєва/ Качуровського Ігоря 1 пров.;10;208;942
210066;Руднєва/ Качуровського Ігоря 11/А пров.;10;;942
13340;Руднєва/ Качуровського Ігоря 14/105 пров.;10;208;942
13379;Руднєва/ Качуровського Ігоря 16 пров.;10;208;942
13416;Руднєва/ Качуровського Ігоря 5 пров.;10;208;942
13384;Руднєва/ Качуровського Ігоря 68/10 пров.;10;208;942
14033;Руднєва/ Шевельова Юрія 34 вул.;10;209;940
210067;Руднєва/ Шевельова Юрія 48 вул.;10;;940
13073;Руднєва/ Шевельова Юрія 48 вул.;10;208;940
12714;Руднєва/ Шевельова Юрія 49/20 вул.;10;208;940
69155;Ружинська/ Ружинська 10 вул.;117;212;995
71235;Ружинська/ Ружинська 11 вул.;117;212;995
70767;Ружинська/ Ружинська 12 вул.;117;212;995
69235;Ружинська/ Ружинська 14 вул.;117;212;995
70867;Ружинська/ Ружинська 16 вул.;117;212;995
70982;Ружинська/ Ружинська 18/59 вул.;117;212;995
69508;Ружинська/ Ружинська 2/50 вул.;117;212;995
71039;Ружинська/ Ружинська 20/54 вул.;117;212;995
69901;Ружинська/ Ружинська 24 вул.;117;212;995
69922;Ружинська/ Ружинська 26/41 вул.;117;212;995
69737;Ружинська/ Ружинська 3/56 вул.;117;212;995
71079;Ружинська/ Ружинська 5 вул.;117;212;995
69921;Ружинська/ Ружинська 7/43 вул.;117;212;995
69554;Ружинська/ Ружинська 8 вул.;117;212;995
28697;Русанівська 10 набережна;7;196;736
28713;Русанівська 10/1 набережна;7;196;736
28335;Русанівська 12/1 набережна;7;196;736
29932;Русанівська 4 набережна;7;196;736
28354;Русанівська 4/1 набережна;7;196;736
28152;Русанівська 8 набережна;7;196;736
28345;Русанівська 8/1 набережна;7;196;736
28790;Русанівський 10 бульв.;7;196;135
28483;Русанівський 11/11 бульв.;7;196;135
30117;Русанівський 12 бульв.;7;196;135
28709;Русанівський 3 бульв.;7;196;135
28160;Русанівський 4 бульв.;7;196;135
28735;Русанівський 5 бульв.;7;196;135
28438;Русанівський 6 бульв.;7;196;135
28446;Русанівський 9 бульв.;7;196;135
121992;Руставелі Шота 1 вул.;103;111;319
124014;Руставелі Шота 10А вул.;103;111;319
122644;Руставелі Шота 12 вул.;103;111;319
123923;Руставелі Шота 15А вул.;103;111;319
121892;Руставелі Шота 15Б вул.;103;111;319
122590;Руставелі Шота 17 вул.;103;111;319
122525;Руставелі Шота 20А вул.;103;111;319
123619;Руставелі Шота 20Б вул.;103;111;319
122528;Руставелі Шота 20В вул.;103;111;319
122549;Руставелі Шота 21 вул.;103;111;319
123611;Руставелі Шота 22 вул.;103;111;319
122526;Руставелі Шота 22Б вул.;103;111;319
122536;Руставелі Шота 23 вул.;103;111;319
123607;Руставелі Шота 24 вул.;103;111;319
121820;Руставелі Шота 25 вул.;103;111;319
123555;Руставелі Шота 26 вул.;103;111;319
122542;Руставелі Шота 27А вул.;103;111;319
121844;Руставелі Шота 27Б вул.;103;111;319
123615;Руставелі Шота 29А вул.;103;111;319
122582;Руставелі Шота 29Б вул.;103;111;319
121673;Руставелі Шота 30А вул.;103;111;319
121672;Руставелі Шота 30Б вул.;103;111;319
121822;Руставелі Шота 31А вул.;103;111;319
123747;Руставелі Шота 31Б вул.;103;111;319
121808;Руставелі Шота 32 вул.;103;111;319
121824;Руставелі Шота 33А вул.;103;111;319
121834;Руставелі Шота 33Б вул.;103;111;319
121803;Руставелі Шота 34 вул.;103;111;319
123550;Руставелі Шота 36 вул.;103;111;319
123552;Руставелі Шота 38А вул.;103;111;319
123536;Руставелі Шота 38Б вул.;103;111;319
122514;Руставелі Шота 40/10 вул.;103;111;319
124032;Руставелі Шота 4А вул.;103;111;319
121984;Руставелі Шота 4Б вул.;103;111;319
121974;Руставелі Шота 8 вул.;103;111;319
38548;Сабурова Олександра 1 вул.;11;195;231
36868;Сабурова Олександра 11-а вул.;11;190;231
38414;Сабурова Олександра 15 вул.;11;190;231
37089;Сабурова Олександра 16 вул.;11;193;231
39975;Сабурова Олександра 17 вул.;11;190;231
38395;Сабурова Олександра 17-а вул.;11;190;231
37133;Сабурова Олександра 18 вул.;11;193;231
37046;Сабурова Олександра 19 вул.;11;190;231
220036;Сабурова Олександра 20 вул.;11;94;231
38494;Сабурова Олександра 3 Б вул.;11;195;231
220021;Сабурова Олександра 3 вул.;75;;231
220029;Сабурова Олександра 3а вул.;11;95;231
37342;Сабурова Олександра 5 вул.;11;195;231
220035;Сабурова Олександра 8 вул.;127;1;231
38540;Сабурова Олександра 8-а вул.;11;193;231
37155;Сабурова Олександра 9/61 вул.;11;190;231
66429;Сагайдачного Петра 14В вул.;104;214;598
67540;Сагайдачного Петра 16Б вул.;104;214;598
66381;Сагайдачного Петра 25Г вул.;104;214;598
66691;Сагайдачного Петра 8 вул.;104;214;598
290011;Саксаганського 100 вул.;51;;102
108821;Саксаганського 101 вул.;102;231;102
290573;Саксаганського 102А вул.;117;149;102
77182;Саксаганського 102а вул.;117;216;102
82684;Саксаганського 102б вул.;117;216;102
108789;Саксаганського 103 вул.;102;231;102
290564;Саксаганського 104 вул.;117;149;102
78481;Саксаганського 104 вул.;117;216;102
78381;Саксаганського 106 вул.;117;216;102
290565;Саксаганського 109 вул.;117;149;102
77376;Саксаганського 109 вул.;117;216;102
290566;Саксаганського 110 вул.;117;149;102
76875;Саксаганського 110 вул.;117;216;102
290574;Саксаганського 112А вул.;117;149;102
76858;Саксаганського 112а вул.;117;216;102
80740;Саксаганського 113 вул.;117;216;102
290575;Саксаганського 113А вул.;117;149;102
290576;Саксаганського 115В вул.;117;149;102
77095;Саксаганського 115в вул.;117;216;102
290567;Саксаганського 117 вул.;117;149;102
77175;Саксаганського 117 вул.;117;216;102
290568;Саксаганського 118 вул.;117;149;102
76801;Саксаганського 118 вул.;117;216;102
290569;Саксаганського 123 вул.;117;149;102
77152;Саксаганського 123 вул.;117;216;102
290570;Саксаганського 125 вул.;117;149;102
77241;Саксаганського 125 вул.;117;216;102
290571;Саксаганського 127 вул.;117;149;102
78388;Саксаганського 127а вул.;117;216;102
290577;Саксаганського 129А вул.;117;149;102
76966;Саксаганського 129а вул.;117;216;102
77003;Саксаганського 129б вул.;117;216;102
76927;Саксаганського 129в вул.;117;216;102
122491;Саксаганського 12А вул.;103;111;102
121658;Саксаганського 12Б вул.;103;111;102
122516;Саксаганського 13/42 вул.;103;111;102
76910;Саксаганського 131а вул.;117;216;102
290578;Саксаганського 131Б вул.;117;149;102
76884;Саксаганського 131б вул.;117;216;102
290572;Саксаганського 147 вул.;117;154;102
76583;Саксаганського 147/5 вул.;117;216;102
121665;Саксаганського 15 вул.;103;111;102
112435;Саксаганського 20 вул.;102;230;102
130072;Саксаганського 22а вул.;102;230;102
112296;Саксаганського 22б вул.;102;230;102
111120;Саксаганського 22в вул.;102;230;102
110952;Саксаганського 24 вул.;102;230;102
112365;Саксаганського 25а вул.;102;231;102
112543;Саксаганського 25б вул.;102;231;102
110879;Саксаганського 26/26 вул.;102;230;102
112282;Саксаганського 27а вул.;102;231;102
110811;Саксаганського 27б вул.;102;231;102
110757;Саксаганського 28 вул.;102;230;102
112213;Саксаганського 29 вул.;102;231;102
110544;Саксаганського 30а вул.;102;230;102
110587;Саксаганського 30б вул.;102;230;102
111759;Саксаганського 30в вул.;102;230;102
110714;Саксаганського 31 вул.;102;231;102
110494;Саксаганського 32 вул.;102;230;102
110679;Саксаганського 33/35 вул.;102;231;102
111670;Саксаганського 36 вул.;102;230;102
111769;Саксаганського 37 вул.;102;231;102
110123;Саксаганського 40 вул.;102;230;102
110455;Саксаганського 41а вул.;102;231;102
110428;Саксаганського 41в вул.;102;231;102
110014;Саксаганського 42 вул.;102;230;102
111707;Саксаганського 43а вул.;102;231;102
110453;Саксаганського 43б вул.;102;231;102
111031;Саксаганського 44а вул.;102;230;102
111249;Саксаганського 44б вул.;102;230;102
109931;Саксаганського 45 вул.;102;231;102
110977;Саксаганського 46 вул.;102;230;102
109649;Саксаганського 48 вул.;102;230;102
123762;Саксаганського 5 вул.;103;111;102
110059;Саксаганського 51 вул.;102;231;102
109572;Саксаганського 54/56 вул.;102;230;102
109976;Саксаганського 55 вул.;102;231;102
109964;Саксаганського 57а вул.;102;231;102
109705;Саксаганського 57б вул.;102;231;102
109410;Саксаганського 58 вул.;102;230;102
110986;Саксаганського 59 вул.;102;231;102
110396;Саксаганського 60а вул.;102;230;102
109648;Саксаганського 61/17б вул.;102;231;102
109578;Саксаганського 63/28 вул.;102;231;102
109411;Саксаганського 65 вул.;102;231;102
110615;Саксаганського 67 вул.;102;231;102
109226;Саксаганського 68 вул.;102;230;102
109500;Саксаганського 69 вул.;102;231;102
121842;Саксаганського 7 вул.;103;111;102
140133;Саксаганського 70/16 вул.;102;230;102
108928;Саксаганського 70б вул.;102;230;102
108687;Саксаганського 78 вул.;102;230;102
122715;Саксаганського 78а вул.;102;230;102
110315;Саксаганського 79 вул.;102;231;102
110353;Саксаганського 81 вул.;102;231;102
108420;Саксаганського 82 вул.;102;230;102
110216;Саксаганського 84/86 вул.;102;230;102
109172;Саксаганського 85 вул.;102;231;102
110274;Саксаганського 87 вул.;102;231;102
108878;Саксаганського 89а вул.;102;231;102
108590;Саксаганського 89б вул.;102;231;102
122579;Саксаганського 9 вул.;103;111;102
111851;Саксаганського 91 вул.;102;231;102
290563;Саксаганського 92 вул.;117;149;102
76977;Саксаганського 92 вул.;117;216;102
77384;Саксаганського 96 вул.;116;32;102
108831;Саксаганського 99 вул.;102;231;102
69724;Салютна 10 вул.;117;212;417
69560;Салютна 11 вул.;117;212;417
69473;Салютна 12/62 вул.;117;212;417
69591;Салютна 13 вул.;117;212;417
69980;Салютна 14/51 вул.;13;60;417
290579;Салютна 17 вул.;117;150;417
70775;Салютна 17 вул.;117;212;417
69995;Салютна 18 вул.;117;212;417
290580;Салютна 19 вул.;117;150;417
69651;Салютна 19 вул.;117;212;417
70002;Салютна 20 вул.;117;212;417
71239;Салютна 20А вул.;117;212;417
70981;Салютна 21 вул.;117;212;417
70170;Салютна 22 вул.;117;212;417
69885;Салютна 25 вул.;117;212;417
69884;Салютна 25А вул.;117;212;417
71096;Салютна 29 вул.;117;212;417
290581;Салютна 42/46 вул.;117;150;417
71621;Салютна 42/46 вул.;117;212;417
290582;Салютна 4А вул.;117;150;417
69172;Салютна 4А вул.;117;212;417
69295;Салютна 5 вул.;117;212;417
69264;Салютна 6 вул.;117;212;417
69707;Салютна 8 вул.;117;212;417
70633;Салютна 9 вул.;117;212;417
14412;Санаторна 11 вул.;10;208;67
13012;Санаторна 12 вул.;10;210;67
13059;Санаторна 18 вул.;10;208;67
210070;Санаторна 23 вул.;10;;67
13067;Санаторна 23 вул.;10;208;67
13088;Санаторна 27 вул.;10;208;67
210068;Санаторна 5 вул.;10;;67
12922;Санаторна 5 вул.;10;210;67
210069;Санаторна 9 вул.;10;;67
14410;Санаторна 9 вул.;10;208;67
123837;Саперне Поле 26 вул.;103;109;372
125324;Саперне Поле 26-А вул.;103;109;372
125249;Саперне Поле 28 вул.;103;109;372
124073;Саперне Поле 45 вул.;103;109;372
69984;Саратовська 10 вул.;117;212;707
290586;Саратовська 10А вул.;117;150;707
69996;Саратовська 10А вул.;117;212;707
71151;Саратовська 12/28 вул.;117;212;707
290585;Саратовська 14/9 вул.;117;150;707
71152;Саратовська 14/9 вул.;117;212;707
290584;Саратовська 16 вул.;117;150;707
69988;Саратовська 16 вул.;117;212;707
71150;Саратовська 18/16 вул.;117;212;707
70152;Саратовська 39 вул.;117;212;707
70151;Саратовська 45 вул.;117;212;707
71142;Саратовська 47 вул.;117;212;707
69927;Саратовська 47А вул.;117;212;707
69971;Саратовська 49 вул.;117;212;707
69925;Саратовська 49А вул.;117;212;707
290583;Саратовська 6 вул.;117;150;707
130008;Саратовська 6 вул.;117;212;707
17299;Світла 3 вул.;10;101;723
62856;Світлицького 13 вул.;104;215;140
60760;Світлицького 19 вул.;104;215;140
60742;Світлицького 21 вул.;104;215;140
260059;Світлицького 23 вул.;104;226;140
60679;Світлицького 23 вул.;104;215;140
61162;Світлицького 23А вул.;104;215;140
60635;Світлицького 24 вул.;104;215;140
62331;Світлицького 24А вул.;104;215;140
60670;Світлицького 25 вул.;104;215;140
260039;Світлицького 26 Б літ. А вул.;104;226;140
260040;Світлицького 26 Б літ. Б вул.;104;226;140
62064;Світлицького 26А вул.;104;215;140
60773;Світлицького 26Б вул.;104;215;140
62269;Світлицького 27 вул.;104;215;140
260041;Світлицького 28 В літ. Б вул.;104;226;140
62339;Світлицького 28 вул.;104;215;140
60439;Світлицького 28В вул.;104;215;140
60873;Світлицького 29/18 вул.;104;215;140
60499;Світлицького 30/20 вул.;104;215;140
60717;Світлицького 30/20А вул.;104;215;140
60720;Світлицького 30/20Б вул.;104;215;140
260038;Світлицького 35 вул.;104;226;140
260060;Свободи 1-А літ.Б просп.;104;226;94
61883;Свободи 1/60 просп.;104;215;94
61116;Свободи 10 просп.;104;215;94
61082;Свободи 14 просп.;104;215;94
59572;Свободи 15/1 просп.;104;215;94
60589;Свободи 16 просп.;104;215;94
67947;Свободи 17 просп.;104;215;94
69534;Свободи 17б просп.;104;215;94
62915;Свободи 1а просп.;104;215;94
260006;Свободи 22 просп.;59;;94
260042;Свободи 26 літ. Б просп.;104;226;94
61469;Свободи 28 просп.;104;215;94
60239;Свободи 28А просп.;104;215;94
60280;Свободи 28Б просп.;104;215;94
260061;Свободи 2А літ. Б просп.;104;226;94
62008;Свободи 2А просп.;104;213;94
260062;Свободи 2В просп.;104;226;94
61600;Свободи 2В просп.;104;213;94
61362;Свободи 3 просп.;104;215;94
59849;Свободи 30 просп.;104;215;94
59854;Свободи 30А просп.;104;215;94
59853;Свободи 30Б просп.;104;215;94
61846;Свободи 32 просп.;104;215;94
60412;Свободи 38 просп.;104;215;94
63025;Свободи 4 просп.;104;213;94
260007;Свободи 40 просп.;104;226;94
59678;Свободи 42 просп.;104;215;94
60228;Свободи 44 просп.;104;215;94
61708;Свободи 46 просп.;104;215;94
60980;Свободи 4А просп.;104;213;94
60690;Свободи 5 просп.;104;215;94
